Type;Fuel;Segment;Euro Standart;Road Slope;Load;Alpha;Beta;Gamma;Delta;Epsilon;Zita;Hta;;;;;;
heavyCommercial;Diesel;artic28a34;Euro VI D/E;0.00;0.5;0.0431029375285118;1.48866351747713;-3.90881059834441;8.94001341282102;0.00741809627795236;-0.0161548183806323;0.0982347096613767;;;;;;
heavyCommercial;Diesel;artic28a34;Euro VI D/E;0.00;1.00;0.0315755473985225;1.65578314905612;-4.84117478057528;5.82363750307837;0.00507169246126919;0.0027747624736197;7.25882735622576E-15;;;;;;
heavyCommercial;Diesel;artic28a34;Euro VI D/E;0.04;0.00;0.0069231899553511;0.418970743028132;13.0240631937098;-4.0683071068451;0.000189618330003412;0.0391798492153266;0.182963296248359;;;;;;
heavyCommercial;Diesel;artic28a34;Euro VI D/E;0.04;0.5;0.7653178902774;2.23221464963136;-8.79029347748584;7.06248329187686;0.0274936340833283;-0.0483247145746301;0.0250228103296269;;;;;;
heavyCommercial;Diesel;artic28a34;Euro VI D/E;0.04;1.00;0.141599528638983;0.983799701463452;-1.33086174255094;0.864919543671438;0.00389357737104469;0.00611125991268795;-0.00490200707014824;;;;;;
heavyCommercial;Diesel;artic34a40;Conventional;-0.04;0.00;0.00013705704868586;-0.0362311764226941;2.66928721384708;14.7087253264177;0.0000788386747025689;0.00737005021257815;0.110824757813618;;;;;;
heavyCommercial;Diesel;artic34a40;Conventional;-0.04;0.5;0.0000933956828741493;-0.0231731861069564;1.58301568627613;6.13708851089762;0.0000444761178043523;0.00329544187094805;0.0649444649211498;;;;;;
heavyCommercial;Diesel;artic34a40;Conventional;-0.04;1.00;0.000155905950325691;-0.037629396112888;2.49137275568616;6.674071226187;0.0000630409338801874;0.00398270533917569;0.0990698936370819;;;;;;
heavyCommercial;Diesel;artic34a40;Conventional;0.00;0.00;-0.0000187048176448696;0.0242150748359714;2.66764649074314;7.98962712609457;-0.0000293922783793018;0.0082840878774708;0.0392776041662686;;;;;;
heavyCommercial;Diesel;artic34a40;Conventional;0.00;0.5;0.0011975743643074;0.0877554450864943;1.36206184972492;12.4886032145248;0.000190959216087256;0.00256314041131496;0.0568775954175198;;;;;;
heavyCommercial;Diesel;artic34a40;Conventional;0.00;1.00;0.000771883717950789;0.475322780854094;14.6558638895849;7.95160823348656;0.000312464982907312;0.0288916157586113;0.192726768348887;;;;;;
heavyCommercial;Diesel;artic34a40;Conventional;0.04;0.00;0.000204769322557965;0.0780022013620252;4.28914073469221;12.279232532671;-0.0000301027788910603;0.00785995264037269;0.0705159558588174;;;;;;
heavyCommercial;Diesel;artic34a40;Conventional;0.04;0.5;-0.0000835478126556641;0.26296773569544;10.069335880716;16.5851464527499;-0.0000387851025334135;0.0110964417116448;0.149156542211478;;;;;;
heavyCommercial;Diesel;artic34a40;Conventional;0.04;1.00;-0.0264187176234869;1.04918855954675;15.4124088738575;-15.3957189693015;-0.000594365229614763;0.0289331548492275;0.0742938441342527;;;;;;
heavyCommercial;Diesel;artic34a40;Euro I;-0.04;0.00;0.000356508557860201;-0.0948333736779679;7.04847277999893;37.4423005726932;0.000233184393188413;0.0229060464748641;0.345869061052402;;;;;;
heavyCommercial;Diesel;artic34a40;Euro I;-0.04;0.5;0.0000763720333608069;-0.0190223616558691;1.30726811258352;4.56373297038623;0.0000394170886648947;0.00302678263805382;0.0623431794610751;;;;;;
heavyCommercial;Diesel;artic34a40;Euro I;-0.04;1.00;0.0000990310294978904;-0.0239120383638606;1.58559494047328;3.5426668008915;0.0000429390233826638;0.00266805875864502;0.0723268106698082;;;;;;
heavyCommercial;Diesel;artic34a40;Euro I;0.00;0.00;2.26817592275808E-06;0.0187497047757558;1.99297014570439;7.27732193261873;-0.0000249967273535559;0.00735300116493906;0.0423105259373728;;;;;;
heavyCommercial;Diesel;artic34a40;Euro I;0.00;0.5;0.000791469146366817;0.0616843662034298;1.55044409574595;10.8595389341213;0.000136888828286892;0.00326692881436815;0.0635595199466073;;;;;;
heavyCommercial;Diesel;artic34a40;Euro I;0.00;1.00;0.00134230990501273;0.0438873459173177;-1.16080029726931;10.438623641267;0.000191335405084073;-0.00398873978175091;0.0339818679809462;;;;;;
heavyCommercial;Diesel;artic34a40;Euro I;0.04;0.00;0.000110288568345178;0.0710394560601654;3.48934999393425;8.52460168756594;-0.000025222561456023;0.00703183746569652;0.0736422061383982;;;;;;
heavyCommercial;Diesel;artic34a40;Euro I;0.04;0.5;0.328621867215589;-2.34795939705169;18.9492221280848;37.1633838463307;0.0108163689282526;-0.13123536524355;0.915265609355145;;;;;;
heavyCommercial;Diesel;artic34a40;Euro I;0.04;1.00;-0.0127568487742785;0.443368559974748;11.5844269502336;-3.86625093973726;-0.000336463072571458;0.0154693250320189;0.108519824793212;;;;;;
heavyCommercial;Diesel;artic34a40;Euro II;-0.04;0.00;0.000216015861869366;-0.0581115979004977;4.39140098614567;20.8224816152385;0.000136880319667044;0.0152004697791012;0.23809946743433;;;;;;
heavyCommercial;Diesel;artic34a40;Euro II;-0.04;0.5;0.000630523500305644;-0.158042394923681;10.9622509333513;32.331593313892;0.000319585742281546;0.0257574387278831;0.57305618403332;;;;;;
heavyCommercial;Diesel;artic34a40;Euro II;-0.04;1.00;0.000112135679922584;-0.0272217925244057;1.81845484962724;3.19691238668531;0.0000486736373047453;0.00300594359288879;0.0901592336026111;;;;;;
heavyCommercial;Diesel;artic34a40;Euro II;0.00;0.00;0.0000147919386947989;0.0159615615361582;1.67861805138286;8.55621942906517;-0.0000183190861133377;0.00605493248849427;0.0558059845119801;;;;;;
heavyCommercial;Diesel;artic34a40;Euro II;0.00;0.5;0.00684790151798791;0.589573228816668;3.26386623379112;9.27141099521785;0.00129621215632642;0.0189802410371407;0.0606011486467275;;;;;;
heavyCommercial;Diesel;artic34a40;Euro II;0.00;1.00;0.00185371697829479;0.0807717116501819;-1.81559119426244;12.128702111626;0.000278809112700028;-0.00483684017582452;0.0322775639587233;;;;;;
heavyCommercial;Diesel;artic34a40;Euro II;0.04;0.00;0.000115030701715962;0.06099775307089;3.1686352461921;8.52791412679864;-0.0000188435344669731;0.00585321787613095;0.0811927170365621;;;;;;
heavyCommercial;Diesel;artic34a40;Euro II;0.04;0.5;-0.000641098833207128;0.487354034495567;17.6060449305683;22.7586783911863;-0.0000673138752208137;0.0209490916446411;0.3249960252735;;;;;;
heavyCommercial;Diesel;artic34a40;Euro II;0.04;1.00;-0.00910547781785612;0.569708880216863;-1.80124529500231;-26.8116692818145;-0.00021315262422907;0.0144697537294576;-0.117449119077191;;;;;;
heavyCommercial;Diesel;artic34a40;Euro III;-0.04;0.00;0.0000338518040033954;-0.0103635833511703;0.927633043206005;5.11363398281509;0.0000155128630694472;0.00344770951339412;0.0437654591140473;;;;;;
heavyCommercial;Diesel;artic34a40;Euro III;-0.04;0.5;0.0000963185309662414;-0.0265975394053288;2.0871483888147;7.41926486302001;0.0000344503102547095;0.00544786956642089;0.0994586365257154;;;;;;
heavyCommercial;Diesel;artic34a40;Euro III;-0.04;1.00;-2.94744434783688E-06;-0.000366929915684649;1.79093966125377;-8.34944461645559;0.000196992620727539;0.00167996416600396;0.0274373866718988;;;;;;
heavyCommercial;Diesel;artic34a40;Euro III;0.00;0.00;-0.0000364082059534617;0.0202285424495573;2.03806723213547;5.51042957932255;-0.0000289286075419021;0.00757263742080986;0.0372277074861143;;;;;;
heavyCommercial;Diesel;artic34a40;Euro III;0.00;0.5;0.00486347709359297;0.522364467685117;1.82130570089134;-7.03651569152095;0.000996152023578002;0.016910318930617;-0.0383601953127886;;;;;;
heavyCommercial;Diesel;artic34a40;Euro III;0.00;1.00;0.00152455180433627;0.057243761001565;-1.25650762376214;11.5930231844414;0.000221468614599738;-0.00422743902629177;0.0386483914406179;;;;;;
heavyCommercial;Diesel;artic34a40;Euro III;0.04;0.00;0.000131487992872364;0.0792438998725376;4.18725962141327;11.4182964526918;-0.0000238193839480422;0.00746574001714838;0.102207637618714;;;;;;
heavyCommercial;Diesel;artic34a40;Euro III;0.04;0.5;-0.00104051953416453;0.802197483401158;30.4089540279662;42.607928119399;-0.000112720126705082;0.0351675059963773;0.542432540848793;;;;;;
heavyCommercial;Diesel;artic34a40;Euro III;0.04;1.00;-0.0179545708002113;0.764386460577633;14.438504543337;-11.3189587047894;-0.000451808816018974;0.0235692016711819;0.118590420220329;;;;;;
heavyCommercial;Diesel;artic34a40;Euro IV;-0.04;0.00;0.000470502836257701;-0.115727458853533;7.80593958982716;34.1589689788148;0.000401467623599211;0.027745854214898;0.52738001927406;;;;;;
heavyCommercial;Diesel;artic34a40;Euro IV;-0.04;0.5;0.000481091816487467;-0.110409456761498;6.88532365066892;13.1091873834058;0.000313422176487746;0.0136077772993031;0.443677257209256;;;;;;
heavyCommercial;Diesel;artic34a40;Euro IV;-0.04;1.00;-0.00381234389604842;0.448112695424068;-8.15575389512683;90.9389982275386;0.00240373311166902;-0.0615307396404052;0.785590979747895;;;;;;
heavyCommercial;Diesel;artic34a40;Euro IV;0.00;0.00;0.0000137243675818695;0.0199687052473868;1.91766513295643;9.13326035001045;-0.0000216176038302595;0.00710489173346717;0.0704542179254634;;;;;;
heavyCommercial;Diesel;artic34a40;Euro IV;0.00;0.5;0.00416598586555182;0.600711650222331;7.21457355434553;3.80430676326591;0.000893524636899862;0.0343134240099895;0.099496628050181;;;;;;
heavyCommercial;Diesel;artic34a40;Euro IV;0.00;1.00;-0.00033741606077462;0.0133053894786651;1.7761027820273;-12.0156294794331;-0.0000458141291973247;0.00442656865803099;-0.0151512057764352;;;;;;
heavyCommercial;Diesel;artic34a40;Euro IV;0.04;0.00;0.000427185297935482;0.233796160131133;10.8364358635707;24.2957053711251;-0.0000613904579101846;0.0195924101847819;0.294070606141686;;;;;;
heavyCommercial;Diesel;artic34a40;Euro IV;0.04;0.5;0.0240807395322854;2.97139524268836;-0.449916569508832;-30.6762094326679;0.000780905791818815;0.0826130761562687;-0.295115197084811;;;;;;
heavyCommercial;Diesel;artic34a40;Euro IV;0.04;1.00;-0.0301269051088966;1.54702921511161;13.9903930784335;-17.5075315086909;-0.000665540416436772;0.0378053883531018;0.0957902403863588;;;;;;
heavyCommercial;Diesel;artic34a40;Euro IV;-0.04;0.00;0.000470502836257701;-0.115727458853533;7.80593958982716;34.1589689788148;0.000401467623599211;0.027745854214898;0.52738001927406;;;;;;
heavyCommercial;Diesel;artic34a40;Euro IV;-0.04;0.5;0.000481091816487467;-0.110409456761498;6.88532365066892;13.1091873834058;0.000313422176487746;0.0136077772993031;0.443677257209256;;;;;;
heavyCommercial;Diesel;artic34a40;Euro IV;-0.04;1.00;-0.00381234389604842;0.448112695424068;-8.15575389512683;90.9389982275386;0.00240373311166902;-0.0615307396404052;0.785590979747895;;;;;;
heavyCommercial;Diesel;artic34a40;Euro IV;0.00;0.00;0.0000137243675818695;0.0199687052473868;1.91766513295643;9.13326035001045;-0.0000216176038302595;0.00710489173346717;0.0704542179254634;;;;;;
heavyCommercial;Diesel;artic34a40;Euro IV;0.00;0.5;0.00416598586555182;0.600711650222331;7.21457355434553;3.80430676326591;0.000893524636899862;0.0343134240099895;0.099496628050181;;;;;;
heavyCommercial;Diesel;artic34a40;Euro IV;0.00;1.00;-0.00033741606077462;0.0133053894786651;1.7761027820273;-12.0156294794331;-0.0000458141291973247;0.00442656865803099;-0.0151512057764352;;;;;;
heavyCommercial;Diesel;artic34a40;Euro IV;0.04;0.00;0.000427185297935482;0.233796160131133;10.8364358635707;24.2957053711251;-0.0000613904579101846;0.0195924101847819;0.294070606141686;;;;;;
heavyCommercial;Diesel;artic34a40;Euro IV;0.04;0.5;0.0240807395322854;2.97139524268836;-0.449916569508832;-30.6762094326679;0.000780905791818815;0.0826130761562687;-0.295115197084811;;;;;;
heavyCommercial;Diesel;artic34a40;Euro IV;0.04;1.00;-0.0301269051088966;1.54702921511161;13.9903930784335;-17.5075315086909;-0.000665540416436772;0.0378053883531018;0.0957902403863588;;;;;;
heavyCommercial;Diesel;artic34a40;Euro V;-0.04;0.00;-0.00591819109927686;0.550225713859592;-2.56406330131183;4.82164548741598;0.00322891191218461;-0.0175797442472266;0.0467748295599731;;;;;;
heavyCommercial;Diesel;artic34a40;Euro V;-0.04;0.5;-0.00376800530738566;0.358856117972746;-1.72758307057157;3.22483491587031;0.00200319243560282;-0.0118772508952951;0.0330614325946368;;;;;;
heavyCommercial;Diesel;artic34a40;Euro V;-0.04;1.00;-0.00426489644197167;0.423103015123434;-2.08560736131547;3.70270722163106;0.00219322864499716;-0.0133113991111379;0.0358239470275569;;;;;;
heavyCommercial;Diesel;artic34a40;Euro V;0.00;0.00;0.0149645321344291;0.371045365535314;0.187590203220614;8.92685541674138;0.00297523353113163;-0.0151735291308114;0.119554485309276;;;;;;
heavyCommercial;Diesel;artic34a40;Euro V;0.00;0.5;0.0306636735347851;1.2993266161385;-4.61761526403152;7.99579475461929;0.00511339128093664;-0.0132967338285701;0.0429422524290575;;;;;;
heavyCommercial;Diesel;artic34a40;Euro V;0.00;1.00;0.0515923183606979;3.07628620915516;-9.94336250182678;11.0532765328977;0.00769666626162455;0.000754103009697494;2.28767851341283E-14;;;;;;
heavyCommercial;Diesel;artic34a40;Euro V;0.04;0.00;0.0174126661882887;0.0858498459570414;11.2274749213417;4.62293823748383;0.000735230691193032;0.0164724336404564;0.177017349237573;;;;;;
heavyCommercial;Diesel;artic34a40;Euro V;0.04;0.5;0.0449358025685611;-0.316580797311958;3.98791932056725;5.58577475664522;0.00133692479018333;-0.0114290597956417;0.10147046182709;;;;;;
heavyCommercial;Diesel;artic34a40;Euro V;0.04;1.00;-0.00931924369183902;0.487415649594466;4.71713056426834;-2.45224542003745;-0.000216932626814431;0.0126727524149813;0.0303827008668287;;;;;;
heavyCommercial;Diesel;artic34a40;Euro V;-0.04;0.00;-0.00631316385266255;0.605151732402503;-2.78878475902729;5.30250604741545;0.00371354029139571;-0.0207355427017179;0.0574515010851212;;;;;;
heavyCommercial;Diesel;artic34a40;Euro V;-0.04;0.5;-0.00383886861884176;0.375264377872101;-1.74949985966096;3.19148565402573;0.00213604570355834;-0.0124942263532619;0.0353549974144094;;;;;;
heavyCommercial;Diesel;artic34a40;Euro V;-0.04;1.00;-0.00433350301871351;0.440369189713992;-2.11153277109647;3.65521905300136;0.00229938275549057;-0.0137233561608272;0.037414033872853;;;;;;
heavyCommercial;Diesel;artic34a40;Euro V;0.00;0.00;0.0173029197025037;0.387692096942291;-0.088736001381956;7.84217958909926;0.00322312813305125;-0.0170582831279849;0.116137097200616;;;;;;
heavyCommercial;Diesel;artic34a40;Euro V;0.00;0.5;0.0373656895524261;1.46060055262215;-5.10855326341764;9.07048685195674;0.00578732053509788;-0.0151818668563297;0.0547276428441562;;;;;;
heavyCommercial;Diesel;artic34a40;Euro V;0.00;1.00;0.0557175658161039;3.28055330383925;-10.6443534319151;11.8639616278362;0.00790483246461989;0.00273735766514344;4.17594240313313E-15;;;;;;
heavyCommercial;Diesel;artic34a40;Euro V;0.04;0.00;0.0202096837830019;0.0884448796254621;13.104611975719;2.34408863071445;0.000800948542102649;0.0181981043715232;0.203204809688029;;;;;;
heavyCommercial;Diesel;artic34a40;Euro V;0.04;0.5;0.0485930306458066;-0.14138840825687;1.65705776132487;3.14668102625507;0.0014443268207451;-0.00903994308131788;0.0555211341232819;;;;;;
heavyCommercial;Diesel;artic34a40;Euro V;0.04;1.00;-0.00967066299085967;0.526712529173867;4.44963829377906;-2.83660283931534;-0.000214889418351291;0.0129065911421853;0.0257661471360096;;;;;;
heavyCommercial;Diesel;artic34a40;Euro VI A/B/C;-0.04;0.00;-0.00631389848974374;0.600131107408341;-2.70694315420185;5.25962917852735;0.00367090273956407;-0.0202694242805796;0.0577415106533409;;;;;;
heavyCommercial;Diesel;artic34a40;Euro VI A/B/C;-0.04;0.5;-0.00379565414776627;0.368259392729319;-1.72538438589151;3.1282087723493;0.00209287557146559;-0.0122102476492047;0.0339590429664417;;;;;;
heavyCommercial;Diesel;artic34a40;Euro VI A/B/C;-0.04;1.00;-0.00433647061510766;0.436820768290418;-2.09754269964131;3.65470781522172;0.0022908174814843;-0.0137364161893593;0.0374536764275004;;;;;;
heavyCommercial;Diesel;artic34a40;Euro VI A/B/C;0.00;0.00;0.0158352946175582;0.388821980030621;-0.25389392999756;7.41922926252847;0.00308404094859761;-0.0160434745396569;0.106093808773812;;;;;;
heavyCommercial;Diesel;artic34a40;Euro VI A/B/C;0.00;0.5;0.036647708152387;1.47602403844811;-5.16916695704522;9.40758548521018;0.00589885917786991;-0.0160619049446513;0.0582692905997641;;;;;;
heavyCommercial;Diesel;artic34a40;Euro VI A/B/C;0.00;1.00;0.0309227945280142;1.80435314905123;-5.88622607362254;6.97633933354245;0.00450724674947059;-0.000170080819123484;1.85126469443803E-13;;;;;;
heavyCommercial;Diesel;artic34a40;Euro VI A/B/C;0.04;0.00;0.0212163705499885;0.0388426354463366;11.9194633950899;3.09265508649945;0.000898170827425823;0.0141358024718257;0.195115109472283;;;;;;
heavyCommercial;Diesel;artic34a40;Euro VI A/B/C;0.04;0.5;0.0485828411376244;-0.1927475093712;2.50301080597049;3.69103980900851;0.00146689792274491;-0.00993092575085797;0.0716249375089566;;;;;;
heavyCommercial;Diesel;artic34a40;Euro VI A/B/C;0.04;1.00;-0.00737906865199908;0.42894079600264;3.88930617392991;-2.25040364442331;-0.000169096199765402;0.010846469245351;0.024111647500163;;;;;;
heavyCommercial;Diesel;artic34a40;Euro VI D/E;-0.04;0.00;-0.00631389848974374;0.600131107408341;-2.70694315420185;5.25962917852735;0.00367090273956407;-0.0202694242805796;0.0577415106533409;;;;;;
heavyCommercial;Diesel;artic34a40;Euro VI D/E;-0.04;0.5;-0.00379565414776627;0.368259392729319;-1.72538438589151;3.1282087723493;0.00209287557146559;-0.0122102476492047;0.0339590429664417;;;;;;
heavyCommercial;Diesel;artic34a40;Euro VI D/E;-0.04;1.00;-0.00433647061510766;0.436820768290418;-2.09754269964131;3.65470781522172;0.0022908174814843;-0.0137364161893593;0.0374536764275004;;;;;;
heavyCommercial;Diesel;artic34a40;Euro VI D/E;0.00;0.00;0.0158352946175582;0.388821980030621;-0.25389392999756;7.41922926252847;0.00308404094859761;-0.0160434745396569;0.106093808773812;;;;;;
heavyCommercial;Diesel;artic34a40;Euro VI D/E;0.00;0.5;0.036647708152387;1.47602403844811;-5.16916695704522;9.40758548521018;0.00589885917786991;-0.0160619049446513;0.0582692905997641;;;;;;
heavyCommercial;Diesel;artic34a40;Euro VI D/E;0.00;1.00;0.0309227945280142;1.80435314905123;-5.88622607362254;6.97633933354245;0.00450724674947059;-0.000170080819123484;1.85126469443803E-13;;;;;;
heavyCommercial;Diesel;artic34a40;Euro VI D/E;0.04;0.00;0.0212163705499885;0.0388426354463366;11.9194633950899;3.09265508649945;0.000898170827425823;0.0141358024718257;0.195115109472283;;;;;;
heavyCommercial;Diesel;artic34a40;Euro VI D/E;0.04;0.5;0.0485828411376244;-0.1927475093712;2.50301080597049;3.69103980900851;0.00146689792274491;-0.00993092575085797;0.0716249375089566;;;;;;
heavyCommercial;Diesel;artic34a40;Euro VI D/E;0.04;1.00;-0.00737906865199908;0.42894079600264;3.88930617392991;-2.25040364442331;-0.000169096199765402;0.010846469245351;0.024111647500163;;;;;;
heavyCommercial;Diesel;artic40a50;Conventional;-0.04;0.00;0.00014948011642483;-0.0393696537604618;2.88937520959945;15.2054114359551;0.0000802254643337911;0.0075286153716635;0.116016885972195;;;;;;
heavyCommercial;Diesel;artic40a50;Conventional;-0.04;0.5;0.000119001763457249;-0.0292457478653329;1.97684018369158;6.67124066187473;0.0000510245731759948;0.00361920973919365;0.0776878419329343;;;;;;
heavyCommercial;Diesel;artic40a50;Conventional;-0.04;1.00;0.000139018091874025;-0.033367322443493;2.19687355933749;4.66054307023895;0.0000495478158596698;0.00294068528766788;0.082546846436619;;;;;;
heavyCommercial;Diesel;artic40a50;Conventional;0.00;0.00;-0.0000344188641875576;0.0245896746560442;2.62253508139886;6.9767360464888;-0.000029020193081951;0.00782495879989362;0.0350050923559096;;;;;;
heavyCommercial;Diesel;artic40a50;Conventional;0.00;0.5;0.0155216841714883;1.51523926825907;7.18785538244842;6.90467118300688;0.00247874925393065;0.0365871756106003;0.0342342977940295;;;;;;
heavyCommercial;Diesel;artic40a50;Conventional;0.00;1.00;0.000609856674670044;0.400689504845778;12.288084191273;-5.94055983375373;0.000232371134277154;0.020805933180037;0.13219693303941;;;;;;
heavyCommercial;Diesel;artic40a50;Conventional;0.04;0.00;0.000195904270020414;0.0686100262872634;3.83814354727124;11.7437378890313;-0.0000244881538180037;0.0064874032487558;0.0642661726373913;;;;;;
heavyCommercial;Diesel;artic40a50;Conventional;0.04;0.5;0.048804530371703;5.9570893158635;16.2425198157704;-15.3003839094085;0.0013364077219296;0.139133955681855;-0.28087950673124;;;;;;
heavyCommercial;Diesel;artic40a50;Conventional;0.04;1.00;-0.0338719723831302;1.27975663543785;12.9007174746207;-1.17666539104804;-0.000620238110639927;0.0273552900901633;0.0583660525817231;;;;;;
heavyCommercial;Diesel;artic40a50;Euro I;-0.04;0.00;0.000388026748048582;-0.102936438446935;7.62977490321515;38.8825178042067;0.000238115095389561;0.0235579410011273;0.363727083296463;;;;;;
heavyCommercial;Diesel;artic40a50;Euro I;-0.04;0.5;0.0000932677619635861;-0.0230098652920879;1.56446261345841;4.66943157354598;0.0000433529806289167;0.00315920930945607;0.0716011989975629;;;;;;
heavyCommercial;Diesel;artic40a50;Euro I;-0.04;1.00;0.000173616465254503;-0.0416328978634259;2.74017989739633;4.59611582226199;0.000066818359867952;0.0037806452474029;0.117987004294649;;;;;;
heavyCommercial;Diesel;artic40a50;Euro I;0.00;0.00;9.10613165304303E-06;0.0157088972042541;1.70573785771988;7.96484520234268;-0.0000183741524307125;0.00577463102601319;0.0444003584744989;;;;;;
heavyCommercial;Diesel;artic40a50;Euro I;0.00;0.5;0.00799960775631756;0.767815739591071;0.789549724569727;-13.2577805641126;0.00142116725870585;0.0186483983074036;-0.0836142833864035;;;;;;
heavyCommercial;Diesel;artic40a50;Euro I;0.00;1.00;0.105659504495685;7.26103715683455;0.453737636911641;0.729137648854204;0.0146068235955961;-0.0088859631409625;0.955098861848476;;;;;;
heavyCommercial;Diesel;artic40a50;Euro I;0.04;0.00;0.000112644504104938;0.0726076387278011;3.55352140905722;8.71020773461154;-0.0000237437302600836;0.00671941163120632;0.0737633445089924;;;;;;
heavyCommercial;Diesel;artic40a50;Euro I;0.04;0.5;-0.00187582167333371;0.331155799854074;9.23301104741905;7.02806383972798;-0.0000745033280434177;0.0122729015860969;0.127298994380961;;;;;;
heavyCommercial;Diesel;artic40a50;Euro I;0.04;1.00;-0.0291255760665965;1.06139347056945;15.6733434943975;-6.32412562973864;-0.000618468612428664;0.0273282815899918;0.105615994247286;;;;;;
heavyCommercial;Diesel;artic40a50;Euro II;-0.04;0.00;0.000232648667622198;-0.0625282790121757;4.72126896358205;21.8542153735027;0.000138378052450688;0.0154888996207323;0.246000059592578;;;;;;
heavyCommercial;Diesel;artic40a50;Euro II;-0.04;0.5;0.0000866596150054108;-0.0215793594617328;1.48563518974511;3.82903788382738;0.0000397120531696751;0.00305429812829687;0.0735673328850851;;;;;;
heavyCommercial;Diesel;artic40a50;Euro II;-0.04;1.00;-0.000255545885270735;0.0322728074655998;-0.630799941263499;5.79968614361623;0.000123651924182735;-0.00315767354780297;0.0344173916771339;;;;;;
heavyCommercial;Diesel;artic40a50;Euro II;0.00;0.00;0.0000135151205485199;0.0170372906979166;1.77592547747514;8.99166229982955;-0.0000181360150107019;0.00604490121653503;0.0573842272843406;;;;;;
heavyCommercial;Diesel;artic40a50;Euro II;0.00;0.5;0.00178027406014012;-0.00857437565717495;-0.312580968042189;15.6550258503031;0.00021949152960531;-0.00649268786929561;0.0882008899950516;;;;;;
heavyCommercial;Diesel;artic40a50;Euro II;0.00;1.00;0.00396689605577894;0.281430250559416;-5.3647836106927;21.932639141933;0.000588586057037679;-0.00707487092796477;0.012323158559523;;;;;;
heavyCommercial;Diesel;artic40a50;Euro II;0.04;0.00;0.000117474268018443;0.0653068814533969;3.34615747735828;8.78567695497077;-0.000018728339753915;0.00585801512125282;0.0819757233703691;;;;;;
heavyCommercial;Diesel;artic40a50;Euro II;0.04;0.5;0.0510261768427803;-0.769603027233971;0.446271480820764;30.7822448086959;0.00146675921896843;-0.0300592171092772;0.172129029679875;;;;;;
heavyCommercial;Diesel;artic40a50;Euro II;0.04;1.00;-0.0106369038493756;0.318815016640007;11.1624102527139;-10.0644110099135;-0.000241816461805862;0.0102643131100804;0.098262175045733;;;;;;
heavyCommercial;Diesel;artic40a50;Euro III;-0.04;0.00;0.0000362353353245535;-0.0110112256087884;0.976481508760296;5.251553628556;0.000015454374654826;0.00342326770325495;0.0444108642641832;;;;;;
heavyCommercial;Diesel;artic40a50;Euro III;-0.04;0.5;0.000115478290697486;-0.0313502423398384;2.40751825982797;7.44961882389447;0.0000379444027993988;0.00542635523608954;0.109364321129976;;;;;;
heavyCommercial;Diesel;artic40a50;Euro III;-0.04;1.00;-2.64323747526725E-06;-0.000913086183400557;2.04921927496649;-9.85991704019369;0.000203416129783673;0.00160128019449669;0.0309449460999068;;;;;;
heavyCommercial;Diesel;artic40a50;Euro III;0.00;0.00;-0.0000522632696066916;0.0228578102331372;2.25492193115922;5.65102300895088;-0.0000317576320159649;0.00802008182961009;0.0383561470495229;;;;;;
heavyCommercial;Diesel;artic40a50;Euro III;0.00;0.5;0.00299664552529828;0.479946166840015;6.54627388193372;5.0273087414664;0.000617710833786563;0.0240327720118318;0.0760289185081703;;;;;;
heavyCommercial;Diesel;artic40a50;Euro III;0.00;1.00;0.00231775972570813;0.132507108494534;-2.57927370647458;15.5621485456466;0.000322859879568823;-0.00486896028704902;0.0302791277929804;;;;;;
heavyCommercial;Diesel;artic40a50;Euro III;0.04;0.00;0.000130383157836252;0.0848205435728277;4.42215684193456;11.7507659931545;-0.0000236573047217951;0.00747722989260117;0.103268777851426;;;;;;
heavyCommercial;Diesel;artic40a50;Euro III;0.04;0.5;0.0211651575598146;2.38938750859936;5.11007033439555;-13.1324621297847;0.000738610763014058;0.057491048318849;-0.096409893749725;;;;;;
heavyCommercial;Diesel;artic40a50;Euro III;0.04;1.00;-0.0210721938896269;0.848936661964486;14.7473170126434;-16.040811548292;-0.000452227054385003;0.0223879749407008;0.0965794336767287;;;;;;
heavyCommercial;Diesel;artic40a50;Euro IV;-0.04;0.00;0.000509394503809777;-0.12536065301526;8.46407977434833;36.2828001571954;0.000407760636102408;0.0283681767444811;0.543319362422237;;;;;;
heavyCommercial;Diesel;artic40a50;Euro IV;-0.04;0.5;0.000625199282861745;-0.143333378486428;8.93507565370541;14.222849676068;0.000365866471639138;0.0152496498335379;0.536219805093208;;;;;;
heavyCommercial;Diesel;artic40a50;Euro IV;-0.04;1.00;-0.00267228638114351;0.302228866840403;-5.21451951432134;42.7397157518968;0.00123592283642325;-0.0273588404247516;0.285509196464513;;;;;;
heavyCommercial;Diesel;artic40a50;Euro IV;0.00;0.00;9.79980706973253E-06;0.0214916423045568;2.04810024872817;9.55616919520025;-0.000021829019537071;0.00716926373591261;0.0718332251278581;;;;;;
heavyCommercial;Diesel;artic40a50;Euro IV;0.00;0.5;0.000769635812675588;0.240046809012664;6.4902631667718;11.4678930808557;0.000200468233028052;0.0181428292909689;0.150142839959635;;;;;;
heavyCommercial;Diesel;artic40a50;Euro IV;0.00;1.00;-0.000337515035720812;0.0106340735220978;2.03019113425322;-11.7051124990222;-0.0000409936881864207;0.00388473353865031;-0.00537430953572444;;;;;;
